"","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","x_11","x_12","x_13","x_14","x_15","x_16","x_17","x_18","x_19","x_20","x_21","x_22","x_23","x_24","x_25","x_26","x_27","x_28","x_29","x_30","x_31","x_32","x_33","x_34","x_35","x_36","x_37","x_38","x_39","x_40","x_41","x_42","x_43","x_44","x_45","x_46","x_47","x_48","x_49","x_50","x_51","x_52","x_53","x_54","x_55","x_56","x_57","x_58","A","Y","prop_score"
"4061",29,"C",3,8,62,180,0,0,0,0,0,2,1,1,0,0,0,11,55,15,"I",1,57,"B",12,80,190,39,10,0,1,0,0,81,40,450,58,0,9,10,1,0,5,65,20,0,0,0,0,0,0,0,0,0,0,0,46,40,1,2535.98252472076,0.283714495734061
"4062",22,"C",0,0,63,135,0,1,0,0,0,3,0,0,1,0,0,6,55,10,"I",1,47,"E",15,70,162,29,9,0,0,0,0,83,40,340,89,0,9,9,0,3,5,68,21,0,0,0,0,0,0,0,0,0,0,0,43,40,0,3035.36729473983,0.630043920916885
"4063",42,"C",0,0,60,120,0,0,0,0,1,1,1,0,0,0,0,7,25,27,"I",1,20,"B",12,85,160,42,7,0,0,0,0,74,33,450,49,0,8,10,1,0,4,66,21,0,0,0,0,0,0,0,0,0,0,0,47,40,0,3035.72602552895,0.186115361713746
"4064",15,"C",0,0,60,103,0,0,1,0,1,0,0,0,0,0,0,8,35,13,"I",1,30,"B",11,65,131,19,8,0,0,0,0,81,39,650,61,1,9,10,2,0,6,58,19,0,0,1,0,0,0,0,0,0,0,0,50,42,1,824.387089839669,0.993350464033402
"4065",25,"C",0,0,63,140,0,0,2,0,0,0,0,0,0,0,1,10,45,12,"I",1,37,"B",12,60,160,30,6,0,0,0,0,79,32,500,75,1,9,10,1,0,6,60,20,0,0,0,0,0,0,0,0,0,0,0,47,40,1,2535.38772321077,0.916682400938206
"4066",26,"C",0,6,66,240,0,0,2,0,0,2,1,0,1,0,0,11,35,12,"I",1,30,"B",14,82,278,27,6,0,0,0,0,80,36,900,75,0,8,9,2,0,3,71,23,0,0,0,0,0,0,0,0,0,0,0,48,39,1,3352.48699553947,0.870809824400344
"4067",21,"C",0,0.5,64,262,0,0,0,0,0,0,2,0,1,0,0,11,35,20,"I",1,53,"E",11,80,261,47,12,0,0,0,0,81,34,420,66,1,9,10,2,0,5,56,19,0,0,0,0,0,0,0,0,0,0,0,46,41,0,2153.00885190738,0.0514415870092853
"4068",22,"C",0,3,64,125,0,0,0,0,0,0,0,0,2,0,0,12,45,13,"K",1,83,"E",14,70,160,23,16,0,0,0,0,82,34,400,54,1,4,8,5,0,8,54,14,0,0,0,3,0,0,0,1,0,1,3,46,42,1,823.4342493006,0.512985406241325
"4069",38,"C",20,12,62,116,0,0,0,0,0,2,0,0,0,0,0,12,55,22,"K",1,47,"E",13,60,141,40,10,2,0,0,0,84,35,295,51,1,9,10,4,0,6,55,15,0,0,0,0,0,0,0,0,0,0,0,46,35,0,5757.79863304797,0.0420830309628322
"4070",24,"B",40,14,66,117,1,0,0,1,0,1,1,1,0,1,0,9,25,12,"K",1,27,"E",10,60,142,25,9,0,3,0,0,79,39,540,51,0,9,10,3,3,2,61,19,0,0,0,0,0,0,0,0,0,0,0,45,37,1,4490.92316591837,0.550108358311679
"4071",23,"C",0,1,61,105,0,0,0,0,0,1,0,0,0,0,0,15,25,13,"G",1,70,"E",12,70,116,27,15,0,0,0,0,77,28,375,31,1,6,8,3,3,7,43,15,0,0,0,0,0,0,0,0,0,0,0,46,47,0,-865.009196830005,0.125298384824442
"4072",25,"C",10,10,65,127,0,1,1,0,0,0,2,0,0,0,0,10,55,16,"K",1,43,"E",13,65,137,29,8,3,0,1,1,80,37,215,56,1,5,9,3,0,10,51,16,0,0,0,1,0,0,0,0,0,0,1,46,41,0,2152.68413119637,0.0969061861378854
"4073",27,"C",0,0,64,130,0,0,0,0,0,1,0,0,0,0,0,16,65,13,"K",1,90,"E",13,70,155,25,17,0,0,0,0,79,33,530,90,0,6,7,3,3,0,55,19,0,0,0,0,0,0,0,0,0,0,0,45,41,1,1652.02817778328,0.990261120697567
"4074",20,"C",0,1,67,139,0,1,2,0,0,1,0,0,1,0,0,11,45,15,"I",1,40,"E",12,60,163,22,9,0,0,0,0,82,36,462,68,1,8,9,2,0,8,57,18,0,0,0,0,0,0,0,0,0,0,0,47,43,1,173.991924022434,0.744199402098731
"4075",24,"C",0,0,62,127,1,0,0,0,0,0,1,0,1,0,0,10,35,20,"O",1,70,"E",13,80,152,29,12,0,0,0,0,67,29,510,67,0,8,8,3,0,6,49,16,0,0,1,0,0,0,0,0,0,0,0,45,40,1,2534.196695475,0.649951774135991
"4076",18,"C",0,0,65,118,0,0,0,0,0,1,0,0,0,0,1,12,55,10,"K",1,73,"E",12,60,145,21,12,0,0,0,0,81,37,440,63,1,9,9,3,0,7,56,12,0,0,0,0,0,0,0,0,0,0,0,45,39,1,3351.89794921754,0.677023959600363
"4077",22,"C",1,6,61,118,0,0,0,0,0,0,1,0,0,0,0,10,35,23,"K",1,33,"E",13,45,146,26,10,0,0,0,2,81,32,630,55,1,9,9,3,0,9,37,13,0,0,0,0,0,0,0,0,0,0,0,45,40,0,3035.21016255895,0.773653682325135
"4078",35,"C",25,16,64,125,0,0,0,0,0,0,0,0,0,1,0,12,75,18,"K",1,60,"E",12,70,168,37,12,0,1,0,0,80,32,495,74,1,8,9,3,0,1,54,15,0,0,0,0,0,0,0,0,0,0,0,49,41,1,1652.84009378988,0.771104675081866
"4079",21,"C",25,3,63,140,0,0,0,0,0,0,0,0,0,0,0,12,45,10,"K",1,53,"E",14,65,156,23,12,0,0,0,0,74,24,505,65,0,9,9,3,0,5,44,14,0,0,0,0,0,0,0,0,0,0,0,45,42,1,824.034161270567,0.565219053929583
"4080",28,"D",0,0,66,125,0,0,0,0,0,0,0,0,0,1,0,16,35,10,"K",1,77,"E",13,60,152,37,18,0,0,0,0,79,31,426,73,0,9,9,3,3,5,50,16,0,0,0,0,0,0,0,0,0,0,0,44,43,1,173.338075269462,0.783462340018452
"4081",26,"C",1,10,62,150,0,0,1,0,0,0,0,0,1,0,0,12,35,15,"K",1,23,"E",11,80,159,32,8,0,0,0,0,49,13,570,64,1,9,9,3,0,9,53,18,0,0,0,0,0,0,0,0,0,0,0,46,39,0,3852.60525373366,0.840984135060083
"4082",26,"C",0,6,62,112,0,0,0,0,0,1,0,0,1,1,1,12,45,13,"K",1,83,"E",15,70,145,26,15,0,1,0,0,81,29,500,62,1,5,9,3,3,5,52,19,0,0,0,0,0,0,0,0,0,1,1,45,39,1,3351.65559263815,0.893163010497802
"4083",21,"C",20,5,67,125,0,1,0,4,0,0,0,0,1,0,0,9,35,10,"K",1,43,"E",13,70,131,23,11,0,1,0,0,19,19,385,55,1,5,7,5,0,8,31,6,0,0,1,0,0,0,1,1,0,2,8,46,33,0,6396.62958019756,0.162608329726691
"4084",17,"C",0,0,61,103,0,0,4,0,0,1,0,0,0,0,0,11,45,9,"K",1,50,"E",13,70,122,19,12,0,0,0,0,76,36,518,59,1,3,9,3,0,7,49,17,0,0,0,0,0,0,0,0,0,0,0,46,38,1,4003.50966112274,0.884475336620687
"4085",20,"C",5,4,70,133,0,0,0,0,0,0,1,0,0,0,1,12,15,15,"G",1,57,"E",15,70,166,23,14,0,0,0,0,72,31,300,54,0,9,9,3,0,5,52,17,0,0,0,0,0,0,0,0,0,0,0,46,42,0,1324.04418493587,0.0151323242047107
"4086",23,"C",0,0,62,145,0,0,0,0,0,1,0,1,0,0,0,13,65,13,"K",1,63,"E",13,78,205,25,14,0,0,0,0,83,34,445,62,0,9,9,3,3,10,52,19,0,0,0,0,0,0,0,0,0,0,0,45,44,1,-150.767240573387,0.388593974912543
"4087",26,"C",10,9,63,195,0,0,0,0,0,1,1,0,2,0,0,10,45,12,"K",1,53,"E",12,85,201,29,12,0,0,0,1,83,31,570,98,0,8,9,3,0,6,62,21,0,0,0,0,0,0,0,0,0,0,0,43,41,1,1651.19398617738,0.848091728006495
"4088",35,"C",0,0,64,192,0,0,0,0,0,0,2,0,0,1,0,11,55,18,"K",1,33,"E",11,68,197,35,9,0,1,0,0,83,37,570,45,0,3,9,3,0,10,42,18,0,0,0,0,0,0,0,1,0,0,1,46,40,0,3035.45868690527,0.280359243281682
"4089",19,"C",0,0,67,165,0,0,1,0,0,0,0,1,1,0,0,11,25,10,"K",1,30,"E",16,75,188,22,9,0,0,0,0,77,37,590,55,0,9,9,3,0,5,55,15,0,0,0,0,0,0,0,0,0,0,0,44,41,0,2153.04446977341,0.710374093249795
"4090",21,"C",15,1,61,114,0,0,0,0,0,4,1,0,1,0,0,12,35,7,"K",1,57,"E",13,68,133,22,12,0,0,0,0,78,32,225,51,0,8,9,5,0,6,55,19,0,0,0,0,0,0,0,1,0,0,2,46,38,0,4502.77996048491,0.120631342464435
"4091",19,"C",0,1,65,130,0,0,3,0,0,0,2,0,0,0,0,13,45,30,"K",1,83,"E",10,70,152,29,17,0,0,0,0,92,40,410,50,1,9,9,3,3,13,49,16,0,0,0,0,0,0,0,0,0,0,0,47,38,0,4504.67213656734,0.276146010810679
"4092",22,"C",0,0,60,90,0,0,0,1,0,1,0,0,0,0,0,12,25,20,"K",1,37,"E",19,65,102,28,12,1,0,0,0,75,34,405,36,0,9,9,3,0,7,53,17,0,0,0,0,0,0,0,0,0,0,0,45,40,0,3035.54428054358,0.261649014129506
"4093",22,"C",10,5,62,100,1,0,0,0,0,1,1,0,2,0,0,11,25,7,"K",1,17,"E",12,58,122,24,9,0,2,0,0,79,31,340,57,1,6,9,5,3,6,35,13,0,1,0,0,1,0,2,1,0,0,5,45,38,0,4502.84875548333,0.115230976246132
"4094",15,"C",0,0,61,141,0,0,0,0,0,0,0,0,1,0,0,9,35,15,"K",1,47,"E",10,70,160,19,10,0,0,0,0,61,19,345,44,1,8,9,7,0,11,17,5,0,0,1,0,1,0,3,0,0,0,1,45,35,0,5757.89341296998,0.0248154491964462
"4095",26,"C",0,11,65,157,0,0,0,0,0,1,0,0,0,0,0,12,45,16,"K",1,40,"E",11,75,170,31,7,2,0,0,0,85,29,395,33,0,7,9,3,0,10,51,19,0,0,0,0,0,0,0,0,0,0,0,45,38,0,4503.86276044805,0.0279093320359948
"4096",24,"C",0,0,63,110,0,3,0,0,0,1,0,0,2,0,0,12,45,13,"K",1,40,"E",12,80,125,29,8,0,0,0,0,60,23,400,37,1,8,9,3,0,6,53,18,0,0,0,0,0,0,0,0,0,0,0,46,39,1,3351.53754538957,0.201307945571305
"4097",22,"C",0,0,66,138,1,0,0,0,0,0,2,1,0,1,0,12,15,13,"K",1,50,"E",15,70,166,26,12,0,0,0,0,81,28,390,45,1,8,9,3,2,3,50,15,0,0,0,0,0,0,2,0,0,0,0,45,41,0,2152.79347954426,0.0290992046551228
"4098",18,"C",0,0,61,115,0,0,0,0,0,1,0,0,1,0,0,12,5,10,"K",1,60,"E",12,60,135,21,15,0,0,0,0,78,32,505,43,0,8,9,3,3,10,51,14,0,0,0,0,0,0,2,0,0,0,4,46,37,0,4990.53343025796,0.577357704403634
"4099",20,"C",0,0,62,115,0,0,0,0,0,1,0,0,1,0,0,12,85,10,"K",1,83,"E",12,70,143,23,16,0,0,0,0,87,41,600,59,0,8,9,3,3,1,52,17,0,0,0,0,0,0,0,0,0,0,0,49,39,1,3352.01821556602,0.997755954581947
"4100",24,"C",30,8,62,115,0,0,0,0,0,0,0,0,0,0,0,10,55,20,"K",1,70,"E",13,80,137,32,12,1,0,0,0,76,30,276,39,0,8,9,5,0,10,48,14,0,0,0,0,1,0,0,0,0,0,2,44,36,1,4894.41130548809,0.0287753587180667
"4101",18,"C",0,0.5,62,97,0,0,0,0,0,0,1,0,0,0,0,12,55,10,"K",1,80,"E",12,70,148,22,12,0,0,0,0,82,40,410,57,0,7,9,3,3,10,53,17,0,0,0,0,0,0,0,2,0,0,2,46,41,1,1652.24321826164,0.584250917732398
"4102",22,"C",0,2,62,112,0,0,0,0,0,1,0,0,0,0,1,16,5,7,"I",1,60,"E",13,64,127,21,14,0,0,0,0,80,40,438,75,1,9,9,4,3,9,49,14,0,1,0,0,0,0,2,0,0,0,2,47,37,0,4990.9463760719,0.759366871194717
"4103",24,"C",0,2,64,115,0,1,0,0,0,1,1,0,1,0,1,16,45,8,"I",1,57,"E",12,60,128,23,15,0,0,0,0,79,29,370,78,0,6,9,7,1,9,51,8,0,0,0,4,0,0,0,1,0,0,4,46,35,1,5257.83116583654,0.774667448731792
"4104",19,"C",10,3,66,135,0,0,0,0,0,0,0,0,1,0,1,12,0,7,"K",1,60,"E",15,65,151,20,13,0,0,0,0,80,39,460,78,0,9,9,3,3,16,40,12,0,0,0,0,0,0,2,0,0,0,3,46,42,1,825.394391138612,0.734553780518888
"4105",23,"C",6,7,69,157,0,0,0,0,0,0,0,0,3,0,0,11,65,17,"K",1,83,"E",13,80,155,23,14,1,0,0,0,85,30,700,67,1,7,8,4,0,11,52,16,0,0,0,0,0,0,0,0,0,0,0,47,40,1,2535.78308919152,0.995024212032467
"4106",26,"C",0,4,63,105,0,0,1,0,0,0,0,0,0,0,0,10,45,15,"K",1,40,"E",12,64,122,28,10,0,0,0,0,69,23,230,56,1,8,9,7,0,8,36,7,0,1,0,3,0,0,0,0,0,0,2,48,32,0,6483.81446064055,0.076720404641598
"4107",20,"C",0,2,67,125,0,0,0,0,0,0,0,0,0,0,1,12,35,7,"G",1,47,"E",11,60,142,23,12,0,0,0,0,71,31,374,34,1,1,1,5,0,8,44,15,0,0,0,3,0,0,0,0,0,0,2,47,35,0,5757.78153062177,0.0896230129181346
"4108",24,"C",0,0,60,112,0,0,0,0,0,0,1,0,0,1,0,16,25,13,"K",1,70,"E",13,76,125,24,16,0,0,0,0,75,30,370,48,0,9,10,3,3,1,60,17,0,0,0,0,0,0,0,0,0,0,0,44,41,0,2152.27746221754,0.33579349217785
"4109",24,"C",0,0,54,130,0,0,0,0,0,1,0,0,0,0,0,10,75,10,"K",1,77,"E",12,90,166,29,12,0,0,0,0,80,35,450,64,1,9,9,4,0,2,58,19,0,0,0,0,0,1,0,1,0,0,2,46,42,0,1324.3088430883,0.659697671247055
"4110",23,"C",20,9,65,185,0,0,0,0,0,0,0,0,1,1,0,10,65,12,"O",1,80,"E",12,80,209,26,14,0,0,0,0,77,37,575,73,1,9,9,3,0,1,50,15,0,0,0,0,0,0,0,0,0,0,0,47,39,1,3352.2123229064,0.789326790547152
"4111",42,"C",30,17,68,155,2,0,0,0,0,0,0,1,2,0,0,12,45,8,"K",1,63,"E",12,65,170,45,11,0,0,0,0,83,30,380,58,1,7,9,3,3,5,48,16,0,0,0,0,0,0,0,0,0,0,0,46,41,0,2152.55772149609,0.0527112769778829
"4112",21,"C",0,0,63,117,0,0,0,0,0,0,0,0,0,0,0,13,35,15,"K",1,77,"E",13,52,146,21,15,0,0,0,0,83,30,455,55,1,8,9,3,0,1,60,15,0,0,0,0,0,0,0,0,0,0,0,46,42,1,824.637203743539,0.469230872541876
"4113",25,"C",20,11,62,105,0,0,0,0,0,0,0,0,1,0,0,11,35,10,"K",1,23,"E",14,66,125,28,9,0,0,0,0,81,38,390,74,1,9,9,3,0,4,51,18,0,0,0,0,0,0,0,0,0,0,0,44,43,0,674.249309524712,0.627855678918407
"4114",28,"C",20,9,67,260,0,0,0,0,0,1,1,0,0,0,0,13,35,13,"K",1,37,"E",13,60,255,29,8,0,1,0,0,76,29,660,59,0,7,9,3,0,3,49,17,0,0,0,0,0,0,0,0,0,0,0,46,39,1,3352.08167269461,0.272565498961202
"4116",25,"C",4,2,62,118,0,0,0,0,0,0,0,2,0,0,0,13,45,10,"K",1,63,"E",11,80,159,26,12,0,0,0,1,82,35,225,50,0,6,6,8,0,5,46,8,3,0,0,0,0,0,0,0,0,0,0,44,35,0,5758.53465985332,0.0618662144729779
"4117",25,"C",4,2,62,118,0,0,0,0,0,0,0,2,0,0,0,13,45,10,"K",1,63,"E",11,80,159,26,12,0,0,0,1,83,39,245,74,0,6,8,8,0,5,44,8,0,0,0,0,0,0,0,0,0,0,0,46,35,0,5757.38452105399,0.214103020248396
"4118",31,"C",0,0,68,160,1,0,0,0,0,1,1,0,1,1,0,12,35,28,"K",1,47,"E",12,70,185,37,10,1,0,1,0,82,37,450,74,1,9,9,3,0,9,56,19,0,0,0,0,0,0,0,0,0,0,0,49,41,0,2151.90273568469,0.369258231808631
"4119",36,"C",20,19,65,150,0,0,0,0,0,0,0,0,0,1,0,12,45,16,"K",1,55,"E",14,70,154,50,10,0,0,1,0,78,30,430,75,0,7,9,3,0,1,59,14,0,0,0,0,0,0,0,0,0,0,0,44,40,1,2535.62736091426,0.453659057886062
"4120",34,"C",10,16,64,141,1,0,0,0,0,0,0,0,0,0,0,12,35,23,"K",1,33,"E",12,60,149,36,10,1,0,0,0,78,30,390,41,0,9,9,3,0,8,51,19,0,0,1,0,0,0,0,0,0,0,0,46,35,0,5757.53553778354,0.0799159518171727
"4121",29,"C",20,11,61,95,1,2,0,0,0,1,1,0,1,0,1,13,35,10,"K",1,70,"E",16,60,102,43,12,1,2,0,0,70,25,385,85,1,9,9,6,0,9,52,11,0,0,0,0,0,0,0,0,0,0,0,46,34,1,5604.19587145799,0.821649372604149
"4122",21,"C",0,0,65,115,0,0,0,0,0,0,2,0,1,0,1,14,45,10,"K",1,83,"E",12,50,132,22,15,0,0,0,0,80,38,515,63,0,2,6,3,0,9,40,15,0,0,0,2,0,0,0,0,0,0,0,47,40,1,2534.81881725926,0.935872537384983
"4123",19,"C",10,1,62,118,0,0,0,0,0,1,0,0,0,1,0,10,55,14,"K",1,53,"E",11,60,174,21,11,0,0,0,0,77,30,360,52,1,9,10,3,0,2,51,24,0,0,0,0,0,0,0,0,0,0,0,47,40,0,3035.3270412108,0.126386532318589
"4124",19,"C",10,4,62,103,3,0,0,0,0,1,0,0,0,0,1,13,35,7,"K",1,70,"E",12,60,122,20,12,0,0,0,0,82,36,410,88,1,6,7,4,2,6,50,16,8,0,0,2,0,0,0,0,0,0,4,46,40,1,2535.39397319625,0.92867205652629
"4125",23,"C",0,0,61,120,0,1,0,0,0,1,0,0,2,2,0,12,25,13,"K",1,70,"E",11,65,137,23,16,0,0,0,0,79,30,235,59,1,8,9,3,0,3,56,17,0,0,0,0,0,0,0,0,0,0,0,46,39,0,3851.61522506971,0.0923664905203763
"4126",20,"C",20,4,65,110,0,1,0,0,0,0,0,0,2,0,0,12,25,7,"K",1,57,"E",15,80,138,22,12,0,0,0,0,80,40,345,72,0,9,8,3,3,3,57,19,0,0,0,0,0,0,0,0,0,0,0,45,42,1,823.369656822766,0.356215722204104
"4127",25,"C",0,0,63,136,0,0,0,1,0,1,0,0,2,1,0,14,75,10,"G",1,93,"E",15,60,154,28,14,0,0,0,0,74,25,360,43,0,9,9,3,0,2,46,17,0,0,0,0,0,0,0,0,0,0,0,45,38,0,4504.41199640584,0.381833703407205
"4128",23,"C",0,0,61,112,0,0,0,0,0,0,0,0,1,2,0,14,25,15,"A",1,70,"E",13,70,123,24,18,0,0,0,0,73,26,240,46,0,6,7,2,0,8,39,14,4,0,0,3,0,0,0,1,0,0,4,46,33,0,6396.62958019756,0.0408506196357663
"4129",25,"C",0,0,66,165,0,0,0,0,0,1,0,0,3,2,0,13,45,17,"O",1,83,"E",14,70,206,26,18,0,0,0,0,81,31,450,63,0,9,9,4,0,7,49,12,0,0,0,0,0,0,0,1,0,0,1,45,41,0,2152.35186923818,0.170596689615942
"4130",20,"C",13,3,64,152,0,0,0,1,0,0,1,0,0,1,0,12,15,10,"K",1,33,"E",11,64,174,29,11,1,0,0,0,79,34,495,51,1,5,8,3,3,7,41,20,0,0,0,0,0,0,0,0,0,0,0,46,38,0,4502.75442799218,0.17276496980533
"4131",25,"C",0,5,63,127,0,0,0,0,1,0,1,1,2,0,1,12,35,20,"K",1,60,"E",14,58,163,26,13,0,0,0,0,84,43,390,48,1,8,8,3,3,10,58,21,0,0,0,0,0,0,0,0,0,0,0,46,42,0,1324.53432159105,0.257318461923002
"4132",19,"C",0,4,65,120,0,0,0,0,0,0,0,0,0,1,0,12,95,5,"K",1,93,"E",12,66,129,18,13,0,0,0,0,77,31,325,37,1,6,10,3,3,7,47,16,0,0,0,0,0,0,0,0,0,0,0,47,38,0,4503.08657549509,0.394607994302255
"4133",21,"C",10,3,65,125,0,0,0,1,0,5,1,0,0,0,0,14,105,7,"K",1,93,"E",14,66,148,22,16,0,0,0,0,80,40,345,46,1,9,10,3,0,6,62,22,0,0,0,0,0,0,0,0,0,0,0,46,41,1,1652.54583367086,0.580195552782475
"4134",16,"C",10,3,64,122,1,2,1,0,0,0,0,0,1,1,0,10,5,10,"K",1,30,"E",12,75,142,18,11,0,0,0,0,76,37,495,74,1,7,7,3,0,2,59,19,0,0,0,0,0,0,0,0,0,0,0,47,40,1,2534.67952970863,0.806897680786055
"4135",21,"C",1,5,66,121,0,1,0,0,0,0,1,0,2,0,0,13,35,4,"K",1,77,"E",15,52,124,23,17,0,0,0,0,74,28,525,44,1,4,4,4,0,8,43,10,0,0,0,5,0,0,0,0,0,1,3,47,34,1,5604.0714247332,0.693341732374255
"4136",42,"C",0,17,67,170,0,0,0,2,0,1,0,0,2,1,0,11,35,8,"G",1,47,"E",12,80,201,48,11,0,0,0,0,74,28,770,64,0,7,8,3,1,9,42,12,7,0,0,3,0,1,2,0,0,0,4,47,36,1,4894.69357860942,0.685187096635099
"4137",20,"C",0,0,63,130,0,0,0,0,0,0,1,0,0,0,1,14,45,5,"K",1,83,"E",13,66,146,21,15,0,0,0,0,80,34,390,37,0,9,9,3,3,8,59,19,0,0,0,0,0,0,0,0,0,0,0,46,41,0,2152.21521135343,0.283453214596106
"4138",28,"C",0,0,68,145,0,0,0,0,0,1,0,1,0,2,0,12,55,8,"F",1,87,"E",14,58,163,32,17,0,0,0,0,76,36,465,52,0,9,9,3,0,7,51,17,0,0,0,0,0,0,0,0,0,0,0,46,42,1,823.77019010569,0.779380508229061
"4139",19,"C",0,2,68,135,0,0,0,0,0,0,1,0,0,0,0,12,35,10,"K",1,57,"E",11,70,168,21,12,0,0,0,0,75,33,370,41,1,8,9,3,3,8,41,15,0,1,2,0,0,0,0,0,0,0,1,45,40,0,3036.47722162241,0.0355612809139929
"4140",34,"C",0,0,62,142,0,0,0,0,0,0,0,0,0,0,0,11,5,22,"G",1,17,"E",11,65,157,39,8,0,0,0,0,76,31,340,44,0,4,7,3,0,0,67,20,0,0,0,0,0,0,0,0,0,0,0,45,38,0,4504.42594671686,0.0819260066974627
"4141",23,"C",0,1,65,130,0,1,0,1,0,0,0,0,1,0,0,16,65,6,"K",1,90,"E",15,55,157,21,15,0,0,0,0,83,36,490,54,1,8,10,3,3,9,44,14,0,0,0,0,0,0,0,0,0,0,0,46,39,0,3851.33302450336,0.797190951190142
"4142",22,"C",0,0,62,125,0,0,3,0,0,0,1,1,2,0,1,12,55,10,"K",1,63,"E",16,70,131,27,12,0,0,0,0,79,40,420,45,0,9,9,3,3,1,55,16,3,0,0,4,0,0,0,0,0,0,3,47,41,1,1652.67775221097,0.5836494517016
"4143",18,"C",0,0,59,125,0,0,1,0,0,1,0,0,0,1,0,12,45,7,"K",1,47,"E",13,74,157,19,12,0,0,0,0,80,33,360,65,1,7,9,3,3,5,57,17,0,0,0,0,0,0,0,0,0,0,0,45,40,0,3035.29260698287,0.450521129679191
"4144",21,"C",0,1,65,145,0,0,0,0,0,0,0,1,0,0,0,9,45,12,"K",1,30,"E",12,60,173,24,9,0,0,0,0,76,38,410,66,1,9,10,3,0,1,54,17,0,0,0,0,0,0,0,0,0,0,0,46,39,0,3852.45601394371,0.410717143568073
"4145",27,"C",0,0,66,132,0,2,0,0,0,0,1,0,1,0,0,16,75,10,"J",1,93,"E",12,70,145,27,17,0,0,0,0,80,34,560,70,1,9,9,3,3,6,47,16,0,0,0,0,1,0,0,0,0,0,0,49,41,1,1652.25221645247,0.993309588075739
"4146",25,"C",0,0,65,107,0,0,0,1,0,0,1,0,1,0,0,17,75,7,"C",1,93,"A",13,34,125,26,18,0,0,0,0,79,34,340,59,1,7,2,4,4,12,60,10,0,0,0,2,0,0,0,2,0,0,2,47,38,1,4004.9751998471,0.672409578669202
"4147",16,"C",12,2,60,110,0,0,0,0,0,0,0,0,0,1,0,9,45,10,"K",1,50,"E",12,58,131,18,11,0,0,0,0,80,40,390,71,1,9,9,3,0,3,51,16,0,0,0,0,0,0,0,0,0,0,0,48,41,0,2152.95790557608,0.772986468322132
"4148",19,"C",0,0.5,67,130,0,0,0,0,0,0,2,0,0,1,1,13,105,10,"K",1,93,"E",12,85,155,19,13,0,0,0,0,81,33,450,61,0,7,9,4,4,10,47,15,0,0,0,0,0,0,0,0,0,0,0,46,36,1,4894.73135043668,0.870092697561553
"4149",22,"C",0,2,62,93,0,0,0,0,0,0,0,0,0,1,1,12,85,15,"K",1,93,"E",13,72,115,23,15,0,0,0,0,89,40,310,55,0,8,9,3,0,4,50,19,0,0,0,0,0,0,0,0,0,0,0,45,43,1,173.299625598797,0.685175516386954
"4150",19,"C",0,0,64,112,0,0,0,0,0,1,0,0,0,1,0,12,65,7,"K",1,47,"E",12,92,151,19,11,0,0,0,0,83,41,520,63,0,8,10,3,0,10,55,15,1,0,2,0,0,0,0,0,0,0,2,47,40,1,2535.65703792855,0.897067482932976
"4151",28,"C",0,0,63,130,0,0,0,0,0,0,0,0,0,1,0,12,55,12,"G",1,87,"E",13,58,147,29,18,0,0,0,0,77,33,500,63,0,8,9,3,2,8,53,18,0,0,0,0,0,0,0,0,0,0,0,45,38,1,4003.79704429954,0.902377603727101
"4152",19,"C",5,4,64,118,0,0,0,0,0,0,0,0,1,0,1,12,45,10,"K",1,83,"E",11,64,152,20,14,0,0,0,0,80,40,450,47,0,8,9,3,3,1,52,16,0,0,0,0,0,0,0,0,0,0,0,46,40,1,2534.59969735389,0.547030205764812
"4153",18,"C",0,0,60,90,0,0,0,0,0,3,2,2,0,0,0,12,65,4,"O",1,90,"E",11,68,126,19,13,0,0,0,0,81,35,405,63,1,8,10,3,0,3,44,15,0,0,0,0,0,0,0,0,0,0,0,47,40,0,3035.61446202749,0.813085125941101
"4154",30,"C",0,12,61,145,0,0,0,0,0,1,0,0,1,0,0,12,55,10,"K",1,43,"E",12,80,172,27,5,0,0,0,0,80,32,450,70,1,8,9,3,0,7,46,16,0,0,0,0,0,0,0,0,0,0,0,44,40,0,3035.67066487922,0.419443734173566
"4155",22,"C",60,5,67,119,1,0,1,0,0,1,2,0,3,0,0,10,35,12,"K",1,57,"E",16,70,145,28,12,0,0,0,1,76,28,630,46,1,9,9,4,0,9,51,17,0,0,0,0,0,0,0,0,0,0,0,46,38,1,4004.56438426413,0.878574312486055
"4156",38,"C",0,0,60,195,0,0,1,0,0,1,1,0,0,1,0,8,55,28,"K",1,67,"E",13,50,221,37,12,0,2,0,0,82,33,415,63,1,3,5,3,0,15,62,17,0,0,0,2,0,0,0,0,0,0,0,44,42,0,1324.93114625282,0.08094165845697
"4157",20,"C",4,3,62,125,0,0,0,0,0,0,0,1,0,1,0,12,55,8,"K",1,47,"E",13,84,157,25,9,0,0,0,0,79,34,330,71,1,6,10,3,3,1,58,16,0,0,0,0,0,0,0,0,0,0,0,47,37,0,4990.40593786453,0.449945076477161
"4158",20,"C",0,0,64,118,0,0,3,0,0,0,1,0,0,0,1,12,35,10,"I",1,77,"B",12,40,131,20,13,3,1,0,1,59,25,350,48,1,2,3,6,0,16,30,11,6,0,0,3,2,0,0,0,0,0,1,48,33,0,6396.62958019756,0.367983103823311
